Text,Label
me isch gege de faschismus ufträtte,BS
ich bin e schwäizer,ZH
wo schpö̀ö̀ter underofiziir woorden isch dèè naazibrüeder,ZH
baasler bi der nöie baaslerziitig,BS
aui driissg santimeeter,BE
wie sich lüt gcharakterlech verändered,LU
die geit eifacht,BE
dää chuum ìsch dä z basu über d gränze chunt er draa,LU
also das händ si schoo driss,BS
wo schtattgfunde händ das wüsse si,BS
e groossi armeegegneri also woorde dur daas natüürli,ZH
ìch waiss nümme wì si ghaisse hend das musi säge,LU
seer ja ja jaa,BE
gege halb zwölfi wo si choo si mit de kanoone säggschpännig,BS
also mi sind e gruppe schwiizerleerer gsii,ZH
erscht nach em waffeschtillschtand,BS
wo mini mueter seer dominant gsii isch und si hät,ZH
noch und noch me hät dänn uufgrüschtet,ZH
realschuel gange s hütigi,BS
zum biischpiu di dütsche,BE
wo immer choo isch en gschiide kärli,ZH
und das häm mir verschproche und,LU
de heimer de ö̀ppe eis es söili gmezget u de hets es,BE
joo das hèt me als seer guet,BS
u doo und das ìsch gsìì,BE
es isch hüt ned andescht,LU
i de kriisen amis wänn s wider händ müse,ZH
de hei simer na ines zuugsunnglǜck choo wo de wo si da die säggs schtund iipschlosse gsìì iitem mir si am moorgen am vieri in brüssel aachoo,BE
gschuemacheret u süsch allergattig daa umenand,BE
isch i d kappeue näbedran ggange,BE
ùnd äbe die hend natüürli seer seer vǜu houz ghaa drum hends jò houzvergaaser ghaa,LU
jo also ich bi natürli da isch wenn si frooge wo wo,BS
ich ha no mit sinere frau gret und alls und si hät gsäid also mach käi,LU
härdöpfu rùnd um d uur ùnd sojaboone so rüebli ùnd soo,LU
mit dem gäld won ich überchoo han,ZH
amerikhaanische bomber brittische bomber vo de tüütsche jagdmaschììne,BS
münd doch tängge jez isch abkhürzt worde,BS
ich ha also käis mikrofoon,ZH
di sind ja ä damaals seer,ZH
nachem doggter das wär also im,BS
denn im mai zwaiedrissig,BS
as nuun aso gwüssi zaaraadfrèèsmaschine,ZH
und si händ nid zume chlainschte masseschtraigg het s glängt im januaar nünzähundertdreiedrissig,BS
woni phersöönlìch kent haa,BS
aber är hèt ebe das verzelt,BS
einnglech dasch i de ifaag gsìì,BE
die hend rede fascht redeverbot ghaa,LU
wi gsäit wäder umschtänd natüülich,ZH
gnueg gsii zum sälpschtversoorger z sii,LU
öppen um de acht april une ume ischt,ZH
je äbe die woo wo den düütschfrüntlech si gsìì u usländer gsì sii he,BE
won ich äifach mini lüt ha,LU
di rächt siite jò het,LU
das het jä,BS
vo bluet und jaa und und boden,ZH
und da da da die berüemte hundertkilomeetermärsch hä,ZH
ersch nachäne hemmir säuber vernoo dass ade front voore basu hätted die chönnen iäschpaziere,LU
und de brueder het gseit,BE
ds grosmueti ìsch,BE
sig d baan frei zur eroberung vo dütschland,BE
isch übrigens de äinzigi juud gsii,ZH
mues ìch rede vor dene het si gsait das chansch du schoo,LU
und daa hend di di eltere söön vo deet gsait chum chasch mitis choo uf schtans,LU
anen achtedrissig ùnd ane nüünedrissig han ich beraits mit minen eltere an d aadria in d feerie chönne,BS
ùnd den ìsch daas ìrgendwie au wider e bedrooig gsi,LU
ùnd de het de tokter ggsait nur under dère bedingig das die therapii wiiter gmacht wäärdi,LU
ich han scho,ZH
und dä hed d uflag gha er döf wool de vortrag halte und dä i i dem gschlossne raame tütsche kholonii,BS
er isch wiiter uf das uurdoorf am suntig mit miinere mueter,ZH
we wes normau wiiterggange wääri,BE
wäni hǜt tänke wie die schuuted an aune oorte hets böimigi schpiupläz chöi u mir hei so im wäudli hemer de müesse chli,BE
aber i ha se gsee no,BE
vo sim vo sine aigeschlachtige,BS
chrìschtlichi grǜnd nììd i ha hööchschtens schiss ghaa weni das haisst,LU
hets jò vìl ghaa wo wo mer tööt aso,LU
wie das gangen isch wäiis i nie,LU
seer gschèzt häi und so het äär chö̀ne,BS
unangebrachten nach miner mainig angebrachten foorderungen,BS
und d frau är isch denn schtorbe irgendwenn emol,BS
mit däm hei mir chö̀nne,BE
wo in de tütschen armee,BS
und dä het gseit ja er mües i d ämässaa,BE
jòò niene aachoo jòò niene aaeggen ùnd,LU
u me hend em nidwaude hende won i au z tue ha,LU
also es hät das isch also en jurischt gsii en ofiziir gsii es hät en zwäite ghaa,ZH
ja soo isch das zueggange aber das isch ebe,ZH
oder er ìsch puur woorde mit e baar,BS
wie khatoligge wo bi khatoolische fiirtig,BS
doo häi die soldaate am säggsi uf em dorfplaz oobe dasch öpe drei fümf viir minuute vo öis ewägg,BS
òder wo dèè deeten am achte mai ìsch s glaub gsii,LU
di mues use,BE
und die han ich i jedem es tiechli anghänkt,LU
wo me dailwiis wider hèt mese zrugg buechschtabiere mit em freien usgang,BS
weisch dä darf das nid ässe,BE
dä isch bi de panzertruppe gsii,BE
mi frau hed gsait da fallt mer ned ii,BS
eifache aarbeiter immerhin im,BE
und also,ZH
hènds mi undersuecht det obe hènd mi grad esoo in es tootezìmmer inetòò,LU
das het üs fasch e sesò̃ò̃ uusgmacht gäl,BE
da hani müesse znacht mache ì weiss nümme für wì menge i ha de mee wüssder die hei de mengisch sache,BE
mi maa het mǜsen iiruke jä,BS
das isch für miich als bueb nattüürlich hät en schrekliche,ZH
jo vo dene flüchtling het me haut do im inland eigenlich nid viu ghöört,BE
und wo de nächäär,BE
mhm jaa iich da mag ich mich nüme soo genau ärinnere,ZH
ùnd doo het er au är hets ròss dörffe phaalten äbe für de milcherwage,LU
emol dört obe gsippt worde da isch alles vor rigi us gange,BS
das mir do auso ganz schlächt bewafnet si,BE
beebeezee gloset al aabig am aabig bebeze gloset,ZH
das chani das chö̀nti ez ìì aso nìd säge,BE
und e tueletefrau isch ebeso vil wärt,ZH
ischt en undersuechig gschtarted worden und mit däre bin ich denn beuftrait gsi,BS
und ìch ha zimli scho s ersch mool e schweeri gebuurt ghaa het doo noomol müese ufpasse,BS
und weme nid abglööst isch isch e mer echlii,BE
und d töchtere händ dänn chöne singe schwestern zur sone zur fräihäit,ZH
aber süscht äigentlich nööd,ZH
und ich bi ich bi dänn,ZH
zruggchoo si zum teil no beschädiget nid emau repariirt,BE
veschtönd si ich ha das ned chöne gsee,ZH
das dä nie leerer wird,ZH
die sind vo italien uf tütschland,LU
di ganzi mentalitäät e so chli,BE
dasch e ganz e tolle puurscht gsii,BE
nanai es isch aigedlig no nüt,BS
mìr hend aso ùnd ou d leerer,LU
bin immer de de füerer rächts gsii,ZH
altischtin wo ǜǜberal in groosse,BS
uufgschribe gsii isch hitler an der macht,ZH
und fluugzüüg vor auem,BE
s isch genau s gliich ässe wo miir ghaa händ,ZH
und die umschtellig hemmer möse de prozäss langsam,LU
das isch i säbere ziit gsii,ZH
ùnd mer het scho au mitǜberchoo,LU
und doo het mìì,BS
i bi nid aifach e schlegertüp gsi oder e schlegertüp bin i also gar ned gsi,BS
aso min vatter mini familie,ZH
und de hei mer daa,BE
aber mir hend immer nò kontakt mitne,LU
dä isch scho sit lengerer ziit läider gschtorben in israel,ZH
wüssder soo,BE
jaa s si o zwangsaarbeiter gsii auso,BE
sekundaar oder wiiteri schuele wäärde bevoorzuugt,BE
mit föif jaar uf rieden ufe hät me daa müese,ZH
de si mengisch truppe choo,BE
da han i pressiirt am moorge bi s säuber go hole de wenn er gseit het,BE
trozdäm einnglech nid schlächt sittuiiert si gsìì,BE
aifacht aber ich chönnt si jez ned wärbalisiere,LU
das di jugendliche deet ire träffpunkt händ,ZH
doo ùnd me hèt dringend ofiziir bruucht nìt,BS
aber d fröntler sìnd glaub ìch,LU
die tünd iir uusschlüüsse,ZH
trinker jaa das hät s früener vil ggää,ZH
und de het me mit de schtächschufle abegschtoche,BE
nai als chìnd nììd möglicherwiis miini eltere,LU
isch deet gsii und dänn plözlich hämmir mäldig überchoo,ZH
ne raadio het me denn kene ghaa no,BE
d ofiziir si iiverschtande gsii,BE
zwänzg jòòre,LU
sider het de vatter wider ghüraate u när bin i wider nach bangerte choo,BE
in erschiinig trätte gsi,BS
wi me s hüt sich voorschteut,BE
je woo wo wo chriegsmaterial wo de fǜr d fǜr di tüütsche gschaffet hei,BE
denn do hämmer jo a ned gwüsst sind s chrischte oder sind si,BS
soo faltsch gsii wie die wo gmäint händ di schtèrchschti armee seg di französisch armee han iich phersöönlich nie ggläubt,ZH
wil die,BS
wo die nötige soldbüechli und,BS
iich ha miich schoo gfrö̀ö̀get wisoo han ich son e poliitischi aaderen überchoo,ZH
ja die zwee daa schiked si wider an plaz,ZH
und wo me näär a d gränze choo sii,BE
u nächer,BE
wo e ziitlang in,BS
in gang kho isch,BS
hii und daa aber ou dütschi,BE
bim fassbinde im brunne,LU
noch we vor noch we vor,BS
und deet bin i öppe viirzä taag gsii,BE
deet hani seer gueti,LU
uswal vo däne lüt isch,BS
daas äu an däm erschte mäi,BS
s isch mitere gwüsse sälbveschtäntlichkäit hiignoo woorde,ZH
soo isch es dän angeblich zueggange,ZH
und är schtel sìch voor wi iir maine liibe mutter,BS
wes loosgeit seklemer ab soo ìsch ou bau gredt,BE
wes aube alaarm het ggää,BE
ìsch ùnd ìsch nacht woorde ùnd de het er ggsait je iez mües er aber hai,LU
d schwiizer poscht isch nach eerzingen abe witer,BE
bi drüjäärig gsi wo mr deert furt si und,BE
das chönt ìch nìd sääge,LU
jò jò,LU
dä hät gsäit du wänn jezt di dütsche chömed,ZH
im wasser iiglait ùnd de sìnds de waich woorde,LU
wunderbare zämehaut gse und denn isch dört au het emol aine,LU
also wänn ali jude soo wääred wi duu,ZH
i heb no tänkt isch das e maschinepischtole,BE
dasch en seer en nette und dä han ich durch dä han ich,ZH
han ich do müää übr das,LU
und die händ krach überchoo mitenand uf dem schiff,ZH
jòò das hämmer sinner zit,LU
und den we de eppis im nid esoo gfalle het er de mit em finger echli druifglängt und de hani tänkt daa isch eppis nid rächt,LU
met hèt soo ùnd so vil vo unsere rasse nìt iineglo,BS
si müesse de uf schtülinge,BE
mi het müese schaffe wi me gschaffet het,BE
das ich,ZH
es ganz ganz bi seer gèèrn i d schuel gange,BS
wo me würkligg ganz sicher gsii sind,ZH
isch äu tüütsche plibe,ZH
mit miir a de bini anderthalbjärig gsìì,BE
e paar monet oder e paar wuche do hend dörffe choo,LU
mi sind dänn a die,ZH
u de d razionierig gäu de hets hundert gram anke ggää im monet,BE
lööb de het s waarehuus bäärn ghöört im,BE
am zwölfi z nacht,BS
är isch ez au veschtorbe,LU
susch het èèrs ja nöd überläbt,ZH
höggschtens imene mondnacht nìd hèt me sii natürch scho gsee ǜǜberfliege nìt,BS
di bundesröt und alls wo,LU
wo nume aandüütungswiis simpatie het ghaa für ds naazireschiim,BE
wemer einigermaasse het züggniss ghaa u einigermaasse,BE
ìsch eifach aus mitenand ggange he de het me en oort het me sìch troffe,BE
jawol,ZH
me isch aso ainigermaassen im bild gsìì äu nò,BS
und het het gseit ja dene das dene isch s rächt gschee hä,BE
mini grooseltere,ZH
wie ali andere lüüt äu,ZH
z nacht uuf ùnd nò go radioo lose,LU
heig ne se voorgschteut das si iz doo di untermenschen us em ooschte,BE
tünkt mi wi i weiss nìd waas i waasi na aus hät sölle verzelle aber es chuntmer jez grad nìd i sin,BE
um hundert milioone überzeichnet woorde,BE
und denn het mer afa tänken als junge maa was isch,LU
und gschicht und,BE
jaa mir hend vil akord gschaffet das isch de,LU
nǜmme fröölìch er het immer pfiffe wen er choo ìsch,LU
ebe är hed andersch ghaisse oder irgendwie,BS
wil vili händ es uufgebot überchoo italiänner,ZH
äänen a de gränze in gränzach,BS
zum biischpiu roucherwaarsache liin,BE
aber plözlech het aus einnglech echli gseit,BE
zum biischpil mi brüeder ìsch ou emòl i de gübelihütten unde ggsìì dää het,LU
u ds ganze ìsch eifach i wet mengisch säge ine ine,BE
wos mi useträit hend,LU
das hämmer in erschter linie mitüberkho durch die,BS
zeersch si si drei monet si si im dienscht gsìì u heis drum,BE
ds eerschti maal gsii,ZH
ìch guet ìch ha a wèle de hitler go verschiesse aber das ìsch en en find gsii,LU
muttaschinge choo,BE
wil miir die määrggli die raammäärggli die buttermäärggli,BS
faschismus khommunismus und sozialismus das hed er wäred meerere joor dooreghalte,BS
tòò scho gächdet er ìsch aifecht nienen aachoo,LU
und näär bin i nächäär,BE
vebindige het s de das ermöglecht das i da de ha chönnen uf saarne,LU
truurigi ou,BE
si flotti flotti pursche gsìì het er gseit won er das meiland heigi gsee,BE
aber ich mag mi erinnere,ZH
hät men ainngentlìch sölle sich bewusst si,BS
do hets outo ghaa di si vo basel choo,BE
als lingge scho jo,BS
je si hei schöön gsìì böimig gsìì sigs he u,BE
aber aber äbe,BE
mini mueter hät schwèèri gebuurte ghaa und dän,ZH
und do isch no gad e,BE
do mume imfall do mume wǜsse das tuet mer vilìcht hǜt ou echli z weenig,LU
dänn er hät de ofizier zäiget wo s duregaat,ZH
u dää hät fasch i hät gseit hani tänkt jez ìsch fertig he jez ez,BE
bi dän nò uf disentiss,LU
schüelerinne sìmmer gsii,LU
nai mir händ in unserem bekhanteggrais,BS
ganzi sauen oder oder täili vo chüe ezetera,LU
um in baasel khemii zu schtudiiren,BS
und soo isch halt vil aifacht verloore ggange wo mir gaar nid wüssed wos hìì cho isch,LU
mit em chliine,LU
vo uurdorf nach dielschtorf,ZH
nä näi vorane,ZH
und won er gwoont hät und,ZH
min vatter isch eener en softi gsii,ZH
aso daas im aktivdienscht das han i scho nach gad ach em aktivdienscht gschribe,BE
soo ìsch daas gsìì mit schlächtem gwüsse her schèrer,BS
ùnd dòò oben ìsch s vonmooshèrehuus gsii ùnd det vooren ìsch au nò ais,LU
imne guete sìn ìch würd gschiider,LU
den theoloog gseit da gaat mer hei eifach s rächt i d chilche,BE
zwäievierzgi und das sind interessanti erläbnis gsii,ZH
wo die khennt hed ond,BS
däm händ si zerscht gar ned gglaubt dass dä vo d schwiz,BS
mäine ds milidèèr ìsch ìsch,LU
zum tail i de feschtige gse sind,LU
und de het han i ou houtsächlich o fü di nöije wafe,BE
härkhunft won er här kho isch won er gsi isch,BS
die beschte fründe gsìì sii vo mim maa und ììn,BS
aso würklech schitter isch e ganz e schitteri ziit ggsii säb isch ganz bitter ggsii,LU
du bisch jo nìd emol soldaat dìì häi si jo nìd gnoo,BS
das chönt ìch also nìd säägen ìch,LU
das han ìch aifech nie vertrait,LU
deet simer öppe foif schüeler gsii da hämer äin tüütschte ghaa,ZH
wie,LU
ìch bì irgendwie immer e chlii en kämpferische gaischt gsii,LU
u de heimer no ghaa serig daa,BE
wos mit de kanoone choo sind ùnd nidwalde hend welle erobere,LU
ùnd äär hèt er ìsch jò den seer eggstreem gsìì indäm er d schuel verloo hèt,BS
aber er isch eifach ä schueukameraad gsii win en andere oo,BE
völksche beobachter wänn si so wänn ned,BS
glii nach em chrieg,LU
wo mer amel das am raadio natüürlich ghöört hät,ZH
zude graaf zeppelin zit,LU
enòòrm aso nacht für nacht sind flǜchtling nìt nùr jǜǜdischi,BS
vo dem han i gaar nüüt ghöört null ghöört null ghöört,ZH
und dänn händ s aber sofort naaggää und es hät kä birchermüesli mee ggää sondern hät e wäärschafti choscht ggää,ZH
me hèt jò soo ùnd sovil zit ans militèèr gää nìt ̆,BS
het eim scho iidruk gmacht,BE
het me jewils underschtüzigsgälder jo die,BS
riis het mer weenig ghaa,LU
dehäim,BS
sit na nie heig es e ö̀ppis esoo gmacht und so,BE
inere wonig inere,ZH
heig èèr für schläkereie verchlöpft,ZH
mit ròss ùnd wage,LU
gaischtig und khörperlig zuegeknöpftes gebiet gsi jo,BS
dä ìsch e verdingbueb ggsìì,LU
und s fluugzüüg ou sig de grööscht teil verautet,BE
hend jungi ghaa rekrutteschüeler,LU
d schwiz ìsch damaals vor alem mit morò̃ò̃,BS
nai nai das,BS
ine firma in züri a de baanhoofstra a de a de loijeschtraass iiträtte,ZH
da bin i im gimnasium gsii i der kwarta,BE
und ha dänn chöne und wele,ZH
attehofer,LU
und da sind vil iluschtriertii,ZH
die häi den,BS
das isch e seer e gueti löösig gsì,BS
da han ich ghöört,ZH
enttüüschig ghaa das en korporaal näbed miir säge tuet,ZH
ja das hem mir,LU
ìsch seer oft ìschs e schtroofaggzioon gsì wil äu wider iirgend e chlainikhait nìt gglapt hèt,BS
u naar isch si wider usegschikt woorde,BE
und zwüschine het hei mer müesse goo,BE
im februaar äineviirzg,ZH
mit falsche papiir sälbverschtäntlig,BS
äifacht d iisicht d iisicht das me das das me muess,ZH
ich bi aifach sofort de gegner vo däm gsi,BS
für üüs ke roue gschpiut,BE
gsii nünzehundertföifedriissg,ZH
ghöört het und und politisch täätig gsìì ìsch dasch ganz klaar,BS
ìsch schwäär z erklääre,BE
u mir hei dert immer es schööns trinkgäut überchoo,BE
und i ha gmärkt d schtimmig isch glade,BE
mer händ schtuggart seer guet überchoo bi dèm ja mittelwälesänder schtuggart und,ZH
